wap1,wap2,wap3,wap4,wap5,wap6,wap7,wap8,wap9,wap10,wap11,wap12,wap13,wap14,wap15,wap16,wap17,wap18,wap19,wap20,wap21,wap22,wap23,wap24,wap25,wap26,wap27,wap28,wap29,wap30,wap31,wap32,wap33,wap34,wap35,wap36,wap37,wap38,wap39,wap40,wap41,wap42,wap43,wap44,wap45,wap46,wap47,wap48,wap49,wap50,wap51,wap52,wap53,wap54,wap55,wap56,wap57,wap58,wap59,wap60,wap61,wap62,wap63,wap64,wap65,wap66,wap67,wap68,wap69,wap70,wap71,wap72,wap73,wap74,wap75,wap76,wap77,wap78,wap79,wap80,wap81,wap82,wap83,wap84,wap85,wap86,wap87,wap88,wap89,wap90,wap91,wap92,wap93,wap94,wap95,wap96,wap97,wap98,wap99,wap100,wap101,wap102,wap103,wap104,wap105,wap106,wap107,wap108,wap109,wap110,wap111,wap112,wap113,wap114,wap115,wap116,wap117,wap118,wap119,wap120,wap121,wap122,wap123,wap124,wap125,wap126,wap127,wap128,wap129,wap130,wap131,wap132,wap133,wap134,wap135,wap136,wap137,wap138,wap139,wap140,wap141,wap142,wap143,wap144,wap145,wap146,wap147,wap148,wap149,wap150,wap151,wap152,wap153,wap154,wap155,wap156,wap157,wap158,wap159,wap160,wap161,wap162,wap163,wap164,wap165,wap166,wap167,wap168,lon,lat,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP
100,100,100,100,-78,100,100,100,100,100,100,100,100,100,-73,100,100,100,100,100,-68,-67,-82,-82,100,100,-67,-68,-83,-83,-80,100,100,100,100,100,-54,-54,-65,-68,100,100,-55,-55,-65,100,-65,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,-79,-80,100,100,100,100,-52,-52,-52,-53,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-72,-81,-81,100,100,100,100,100,-87,100,-86,100,100,100,100,100,100,-69,-68,-81,-82,100,100,100,100,-67,-66,-81,-81,-78,-77,100,100,100,-69,-63,-79,-79,-63,-58,-80,-80,100,100,100,100,100,-81,100,100,100,100,100,-45,-56,100,100,-62,100,-79,100,100,100,100,100,100,100,100,-83,40.0,338.0,0,0,5,3,3,4,1475597414
100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-69,100,100,100,100,100,-65,-65,-82,-82,100,100,-67,-68,-87,-86,-80,100,100,100,100,100,-56,-56,-73,-73,100,100,-53,-54,-65,100,-64,100,100,100,100,100,100,100,-82,-82,100,100,100,100,100,-79,-80,100,100,100,100,-48,-48,-48,-49,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-72,-81,-81,100,100,100,100,100,-87,100,-86,100,100,100,100,100,100,-69,-68,-81,-82,100,100,100,100,-67,-66,-81,-81,-78,-77,100,100,100,-62,-63,-77,-77,-66,-66,-86,-86,100,100,100,100,100,-79,100,100,100,100,100,-45,-53,100,100,-63,100,-79,100,100,100,100,100,100,100,100,100,40.0,338.0,0,0,5,3,3,4,1475597417
-79,100,100,-86,-82,100,100,100,100,100,100,100,100,100,-69,100,100,100,100,100,-66,-66,-80,-80,100,100,-64,-64,-87,-86,-80,100,100,100,100,100,-55,-55,-69,-71,100,100,-57,-56,-62,100,-62,100,100,100,100,100,100,100,-80,-81,100,100,100,100,100,-79,-80,100,100,100,100,-49,-49,-52,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-64,-81,-81,100,100,-80,-81,100,-84,100,-84,100,100,100,100,100,100,-65,-65,-77,-78,100,100,100,100,-67,-66,-81,-81,-78,-77,100,100,100,-59,-63,-76,-76,-66,-66,-86,-86,100,100,100,100,100,-81,100,100,100,100,100,-45,-49,100,100,-65,100,-79,100,100,100,100,100,100,100,100,100,40.0,338.0,0,0,5,3,3,4,1475597421
-79,100,100,-86,-77,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,-67,-66,-85,-86,100,100,-64,-68,-80,-81,-81,100,100,100,100,100,-52,-52,-72,-73,100,100,-57,-56,-63,100,-63,100,100,100,100,100,100,100,-80,-81,100,100,100,100,100,-79,-80,100,100,100,100,-49,-50,-57,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-65,-84,-83,100,100,-84,-81,100,-84,100,-88,100,100,100,100,100,100,-65,-65,-80,-80,100,100,100,100,100,100,100,100,100,-77,100,100,100,-59,-61,-82,-80,-67,-66,-82,-83,100,100,100,100,100,-81,100,100,100,100,100,-60,-53,100,100,-57,100,-80,100,100,100,100,100,100,100,100,-80,40.0,338.0,0,0,5,3,3,4,1475597425
-79,100,100,-86,-77,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,-67,-66,-88,-86,100,100,-68,-68,-80,-86,-81,100,100,100,100,100,-52,-52,-68,-69,100,100,-55,-55,-65,100,-65,100,100,100,100,100,100,100,-80,-77,100,100,100,100,100,100,100,100,100,100,100,-50,-46,-52,-52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-70,-83,-82,100,100,-84,-81,100,-84,100,-88,100,100,100,100,100,100,-62,-63,-80,-80,100,100,100,100,-72,-72,-85,-85,100,-75,100,100,100,-61,-61,-81,-81,-65,-66,-81,-82,100,100,100,100,100,-81,100,100,100,100,100,-62,-49,100,100,-51,100,-80,100,100,100,100,100,100,100,100,-80,40.0,338.0,0,0,5,3,3,4,1475597429
-81,100,100,-86,-77,100,100,100,100,100,100,100,100,100,-70,100,100,100,100,100,-67,-66,-88,-86,100,100,-68,-68,-82,-84,-81,100,100,100,100,100,-55,-55,-73,-73,100,100,-55,-55,-61,100,-61,100,100,100,100,100,100,100,-80,-77,100,100,100,100,100,100,100,100,100,100,100,-51,-50,-56,-56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-66,-80,-80,100,100,-84,-81,100,-84,100,-88,100,100,100,100,100,100,-63,-63,-80,-80,100,100,100,100,-69,-69,-85,-85,100,-75,100,100,100,-64,-63,-81,-81,-64,-65,-82,-83,100,100,100,100,100,-81,100,100,100,100,100,-54,-47,100,100,-55,100,-80,100,100,100,100,100,100,100,100,-80,40.0,338.0,0,0,5,3,3,4,1475597432
-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,-71,100,100,100,100,100,-68,-68,-84,-85,100,100,-68,-64,-81,-81,-78,-77,100,100,100,100,-60,-60,-71,-71,100,100,-51,-51,-67,100,-67,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,-58,-50,-65,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-85,-85,100,100,-78,-77,100,-85,100,-85,100,100,100,100,100,-79,-66,-66,-84,-83,100,100,100,100,-69,-70,-85,-85,100,-75,100,100,100,-64,-63,-77,-78,-72,-68,-84,-83,100,100,100,100,100,-85,100,100,100,100,100,-50,-39,100,100,-65,100,-78,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,3,4,1475597445
-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,-70,100,100,100,100,100,-68,-64,-80,-80,100,100,-68,-64,-83,-83,-78,-81,100,100,100,100,-60,-60,-74,-75,100,100,-54,-55,-71,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-52,-51,-58,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-65,-82,-82,100,100,-78,-77,100,-86,100,-86,100,100,100,100,100,-79,-66,-66,-87,-87,100,100,100,100,-69,-70,100,100,100,100,100,100,100,-58,-63,-74,-74,-72,-65,-87,-85,100,100,100,100,100,-85,100,100,100,100,100,-54,-45,100,100,-69,100,-78,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,3,4,1475597447
-87,-81,100,-88,100,100,100,100,100,100,100,100,100,100,-70,100,100,100,100,100,-68,-68,-80,-80,100,100,-65,-64,-84,-83,-78,-81,100,100,100,100,-60,-63,-72,-73,100,100,-54,-53,-67,100,-66,100,100,100,100,100,100,100,-83,-85,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-59,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-82,-81,100,100,-78,-77,100,-86,100,-86,100,100,100,100,-82,-80,-70,-70,-83,-83,100,100,100,100,-69,-74,-88,100,100,100,100,100,100,-59,-59,-71,-71,-69,-69,-87,-85,100,100,100,100,100,-87,100,100,100,100,100,-45,-48,100,100,-69,100,-78,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,3,4,1475597451
-87,100,100,-88,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,-68,-68,-80,-80,100,100,-66,-66,-78,-78,-78,-81,100,100,100,100,-64,-65,-67,-67,100,100,-51,-51,-67,100,-66,100,100,100,100,100,100,100,-83,-85,100,100,100,100,100,100,100,100,100,100,100,-54,-54,-57,-57,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-64,-79,-79,100,100,100,100,100,-84,100,-84,100,100,100,100,-82,-80,-68,-68,-83,-83,100,100,100,100,-79,-77,-88,100,100,100,100,100,100,-56,-56,-76,-76,-69,-69,-81,-81,100,100,100,100,100,-87,100,100,100,100,100,-42,-45,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,3,4,1475597454
-87,100,100,-88,100,100,100,100,100,100,100,100,100,100,-70,100,100,100,100,100,-64,-64,-80,-80,100,100,-66,-66,-84,-84,-78,-81,100,100,100,100,-62,-62,-65,-66,100,100,-51,-51,-63,100,-62,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-55,-55,-56,-56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-63,-79,-80,100,100,100,100,100,-82,100,-82,100,100,100,100,-82,-80,-67,-67,-84,-84,100,100,100,100,-75,-77,-88,100,100,100,100,100,100,-60,-56,-75,-75,-68,-65,-79,-79,100,100,100,100,100,-87,100,100,100,100,100,-42,-39,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,3,4,1475597459
-87,100,100,-88,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,-62,-62,-83,-84,100,100,-67,-66,-84,-84,100,100,100,100,100,100,-60,-60,-64,-64,100,100,-51,-51,-65,100,-64,100,100,100,100,100,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-57,-56,-57,-58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-63,-79,-79,100,100,100,100,100,-82,100,-82,100,100,100,100,-82,-80,-68,-67,-84,-84,100,100,100,100,-75,-73,-88,100,100,100,100,100,100,-60,-56,-75,-75,-68,-67,-79,-81,100,100,100,100,100,-73,100,100,100,100,100,-37,-45,100,100,-69,100,-79,100,100,100,100,100,100,100,100,100,239.0,338.0,0,0,6,3,3,4,1475597463
100,-69,100,-78,100,100,100,100,100,100,100,100,100,100,-64,100,100,100,100,100,-66,-62,-82,-82,100,100,-67,-66,-83,-83,100,100,100,100,-82,-81,-68,-68,-64,-64,-82,-82,-48,-47,-50,100,-50,100,100,100,-87,-87,100,100,-84,-84,100,100,100,100,100,100,100,100,100,100,100,-68,-68,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-55,-55,-73,-73,100,100,-67,-67,100,-75,100,-75,100,100,100,100,100,100,-77,-69,-85,-85,100,100,100,100,-75,-73,-88,100,100,100,100,100,100,-68,-70,-84,-85,-77,-67,-79,-81,100,100,100,100,100,-73,100,100,100,100,100,-53,-56,100,-81,-67,100,-79,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,3,4,1475597477
100,-69,100,-78,100,100,100,100,100,100,100,100,100,100,-56,100,100,100,100,100,-66,-62,-82,-82,100,100,-67,100,-83,-83,100,100,100,100,-79,-79,-68,-68,-64,-64,-82,-82,-47,-47,-50,100,-50,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-56,-56,-73,-73,100,100,-67,-67,100,-74,100,-74,100,100,100,100,100,100,-77,-69,-85,-85,100,100,100,100,100,-73,-88,100,100,100,100,100,100,-68,-70,-84,-85,-77,-67,100,-81,100,100,100,100,100,-73,100,100,100,100,100,-60,-63,100,-81,-67,100,-79,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,3,4,1475597480
100,-69,-85,-79,100,100,100,100,100,100,100,100,100,100,-53,100,100,100,100,100,-66,-78,-82,-82,100,100,-67,100,-83,-83,100,100,-64,-65,-80,-80,-72,-73,-64,-64,-82,-82,-80,-44,-49,100,-49,100,100,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-75,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-62,-60,-77,-76,100,-84,-68,-69,100,-79,100,-79,100,100,100,100,100,100,-77,-69,-85,-85,100,100,100,100,100,-73,-88,100,100,100,100,100,100,-68,-72,-84,-85,-77,-67,100,-81,100,100,100,100,100,-73,100,100,100,100,100,-62,-56,100,-73,-67,100,-79,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,3,4,1475597485
100,-74,-85,-72,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,-64,-65,-81,-82,-71,-72,-88,100,100,100,-44,-44,-49,100,-49,100,100,-79,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-54,-53,-74,-75,100,-84,-66,-66,100,-67,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-60,-57,100,-73,-82,100,-73,100,100,100,100,100,100,100,100,100,140.0,562.0,0,0,7,3,3,4,1475597488
100,-70,-85,-72,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,-68,-68,-79,-78,-71,-72,-88,100,100,100,-45,-44,-48,100,-48,100,100,-79,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-73,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-55,-55,-75,-75,100,-84,-66,-66,100,-71,100,-71,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-68,-57,100,-73,-82,100,-73,100,100,100,100,100,-81,100,100,100,140.0,562.0,0,0,7,3,3,4,1475597492
100,-70,-85,-72,100,100,100,100,100,100,100,100,100,100,-59,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,-66,-66,-82,-82,-71,-76,-88,100,100,100,-46,-46,-52,100,-52,100,-79,-79,-85,-84,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-73,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,100,100,100,100,100,100,-58,-58,-77,-77,100,-84,-71,-71,100,-75,100,-75,100,100,100,100,100,100,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,100,100,100,100,100,100,100,100,-83,100,100,-83,100,100,100,100,100,-67,-60,100,-82,-81,100,-77,100,100,100,100,100,-81,100,100,100,140.0,562.0,0,0,7,3,3,4,1475597496
100,-69,100,-80,100,100,100,100,100,100,100,100,100,100,-52,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,-66,-66,-85,-85,-66,-67,-87,-86,100,100,-46,-43,-56,100,-56,100,-79,100,-85,-84,-84,-83,100,100,100,100,100,100,100,100,100,-73,100,-86,-86,-75,-76,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,100,100,100,100,100,100,-60,-62,-70,-70,100,100,-71,-70,100,-80,100,-80,100,100,100,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-84,100,-81,-81,100,100,100,100,-83,100,100,-85,100,100,100,100,100,-73,-67,100,-83,-80,100,-77,100,100,100,100,100,-81,100,100,100,339.0,562.0,0,0,8,3,3,4,1475597504
100,-69,100,-76,100,100,100,100,100,100,100,100,100,100,-52,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,-66,-66,-85,-85,-66,-67,-87,-86,100,100,-45,-44,-44,100,-44,100,-79,-74,-85,-84,-84,-83,100,100,100,100,100,100,100,100,100,-73,100,-86,-86,-77,-76,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-79,100,100,100,100,100,100,-60,-59,-69,-68,100,100,-71,-72,100,-77,100,-77,100,100,100,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-80,-80,-81,-81,100,100,100,100,-83,100,100,-85,100,100,100,100,100,-66,-72,100,-83,-80,100,-77,100,100,100,100,100,100,100,100,100,339.0,562.0,0,0,8,3,3,4,1475597506
100,-69,-81,-75,100,100,100,100,100,100,100,100,100,100,-56,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,-70,-69,-87,-87,-66,-67,-87,-86,100,100,-45,-41,-42,100,-42,100,-79,-76,-90,-88,-84,-83,100,100,100,100,100,100,100,100,100,-73,100,-86,-86,-77,-76,-81,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,100,100,-55,-55,-65,-65,100,100,-73,-72,100,-79,100,-79,100,100,100,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-68,-80,-80,-81,-81,100,100,100,100,-83,100,100,-85,100,100,100,100,100,-76,-72,100,-83,-81,100,-77,100,100,100,100,100,100,100,100,100,339.0,562.0,0,0,8,3,3,4,1475597510
100,-69,-81,-74,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,-68,-69,-83,-83,100,100,-87,100,100,100,-42,-41,-43,100,-43,100,100,-76,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-84,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,100,100,100,100,-55,-55,-64,-64,100,100,-73,-72,100,-79,100,-79,100,100,100,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-81,-82,-81,-81,100,100,100,100,100,100,100,-85,100,100,100,100,100,-78,-72,100,-86,-77,100,100,100,100,100,100,100,100,100,100,100,339.0,562.0,0,0,8,3,3,4,1475597514
100,100,-81,-74,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,-69,-69,-86,-87,100,100,-87,100,100,100,-42,-41,-43,100,-43,100,-78,-77,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,-81,-84,-80,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,-56,-56,-73,-73,100,100,-73,-72,100,-79,100,-79,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-81,-81,-81,-81,100,100,100,100,100,100,100,100,100,-88,100,100,100,-81,-76,100,-86,-79,100,100,100,100,100,100,100,100,100,100,100,339.0,562.0,0,0,8,3,3,4,1475597518
100,100,-84,-76,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,-79,-79,100,100,100,100,100,100,-87,-86,100,100,-65,-65,-86,-87,-71,-71,100,100,100,100,-41,-46,-47,100,-47,100,-75,-75,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,-80,-84,-84,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,-57,-57,-75,-75,100,100,-73,-72,100,-79,100,-79,100,100,100,100,100,100,-78,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-81,-81,-84,-83,100,100,100,100,100,100,100,100,100,-88,100,100,100,-81,-71,100,-86,-79,100,100,100,100,100,100,100,100,100,100,100,339.0,562.0,0,0,8,3,3,4,1475597522
100,-64,-80,-71,100,100,100,100,100,100,100,100,100,100,-61,100,100,100,100,100,-79,-79,100,100,100,100,-70,100,-89,-88,100,100,-71,-72,-77,-81,-75,-71,100,100,100,100,-51,-51,-57,100,-57,100,-75,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-88,-88,-80,-81,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,-65,-65,-76,-76,100,100,-73,-74,100,-74,100,-74,100,100,100,100,100,100,-78,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-71,-81,-81,-84,-83,100,100,100,100,-87,100,100,100,100,-88,100,100,100,-73,-71,100,-80,-79,100,-73,100,100,100,100,100,100,100,100,100,40.0,681.0,0,0,9,3,3,4,1475597534
100,-69,-80,-74,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,100,100,100,100,-70,100,-89,-88,100,100,-71,-72,-81,-82,-75,-71,100,100,100,100,-51,-47,-61,100,-61,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,-73,-73,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,-65,-65,-73,-73,100,100,-73,-73,100,-75,100,-75,100,100,100,100,100,100,-81,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,100,100,-84,-83,100,100,100,100,-87,100,100,100,100,100,100,100,100,-70,-64,100,-80,-79,100,-70,100,100,100,100,100,100,100,100,100,40.0,681.0,0,0,9,3,3,4,1475597536
100,-69,-80,-74,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,100,100,100,100,-70,100,-89,-88,100,100,-72,-72,-84,-84,-75,-75,-84,-83,100,100,-48,-49,-58,100,-58,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,-75,-73,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,-61,-61,-72,-72,100,100,-71,-73,100,-73,100,-73,100,100,100,100,100,100,-81,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,100,100,-84,-83,100,100,100,100,-87,100,100,100,100,100,100,100,100,-60,-61,100,-84,-79,100,-70,100,100,100,100,100,100,100,100,100,40.0,681.0,0,0,9,3,3,4,1475597541
100,-69,-80,-73,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,100,100,100,100,-70,100,-89,-88,100,100,-75,-72,-84,-84,-75,-76,-84,-83,100,100,-48,-46,-56,100,-56,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-73,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-61,-72,-72,100,100,-69,-69,100,-69,100,-70,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,-60,-68,100,-84,-87,100,-68,100,100,100,100,100,100,100,100,100,40.0,681.0,0,0,9,3,3,4,1475597545
100,-69,-80,-77,100,100,100,100,100,100,100,100,100,100,-59,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,-72,-72,-84,-84,-78,-76,-84,-86,100,100,-48,-46,-56,100,-56,100,-80,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-73,-78,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-72,-72,100,100,-68,-68,100,-71,100,-71,100,-84,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-87,-86,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-64,-68,100,-84,-87,100,-72,100,100,100,100,100,-84,100,100,100,40.0,681.0,0,0,9,3,3,4,1475597547
100,-69,-76,-73,100,100,100,100,100,100,100,100,100,100,-54,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,-72,-72,-86,-86,-78,-80,-84,-86,100,100,-48,-46,-58,100,-58,100,-80,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-73,-82,-82,100,100,100,100,100,100,-83,-84,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,-73,-73,100,100,-68,-68,100,-73,100,-73,100,-84,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-87,-86,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-68,-72,100,-82,-87,100,-72,100,100,100,100,100,-84,100,100,100,40.0,681.0,0,0,9,3,3,4,1475597552
100,100,-76,-73,100,100,100,100,100,100,100,100,100,100,-55,100,100,100,100,100,-76,100,100,100,100,100,100,100,-90,-88,100,100,-64,-65,-86,-80,-74,-75,100,-86,-78,-77,-47,-46,-55,100,-55,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-75,-74,-86,-85,100,100,100,100,100,100,-83,-84,-82,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-60,-75,-75,100,-81,-72,-71,100,-78,100,-79,100,-84,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,-72,-84,-83,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-64,-69,100,-82,100,100,-72,100,100,100,100,100,-84,100,100,100,140.0,912.0,0,0,11,3,3,4,1475597567
100,100,-76,-73,100,100,100,100,100,100,100,100,100,100,-59,100,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-78,-77,-73,-74,100,100,-78,-77,-47,-48,-56,100,-56,100,-73,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-75,-74,-79,-79,100,100,100,100,100,100,-83,-84,-82,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-62,-76,-76,-78,-79,-72,-71,100,-77,100,-78,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-68,-84,-83,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,-71,-65,100,-86,100,100,-72,100,100,100,100,100,100,100,100,100,140.0,912.0,0,0,11,3,3,4,1475597569
